athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,Anna Kowalska,Male,?,spain,+109kg,Junior Championship,2013,51.0,-1,300kg,N/A,Team USA,Li Zhang,?,Bronze,None,Olympic,No,N/A
ath_4893,Li Wei,M,42,USA,N/A,Tokyo 2021,2024,157.1,144kg,?,N/A,London Barbell,Li Zhang,?,None,World Record,Olympic,N,Eleiko
ath_4894,Sofia López,?,N/A,Germany,-96kg,N/A,N/A,88kg,94.1,300kg,?,unknown,Unknown,N/A,Bronze,World Record,Functional,No,Nike
4896,Hiro Tanaka,?,?,Spain,+109kg,European Cup,2021,165.3,N/A,379.1,51.1,unknown,Anna Müller,?,None,N/A,N/A,Yes,Adidas
4897,James Lee,M,18,Unknown,-96kg,National Open,2012,56kg,N/A,359.6,?,Roma Lifting,Li Zhang,0,Silver,National Record,Olympic,unknown,Under Armour
ath_4897,Emma Brown,Male,36,spain,-81kg,Continental Cup,2013,N/A,185kg,300kg,88kg,Cairo Strong,Michael Johnson,?,N/A,Personal Best,CrossFit,Y,Rogue
,John Smith,Female,?,Brazil,-109kg,Continental Cup,2022,117kg,N/A,300kg,N/A,Team USA,Michael Johnson,0,N/A,Personal Best,?,Yes,Reebok
ath_4899,David Müller,M,N/A,CHN,-73kg,?,2024,142kg,?,300kg,N/A,unknown,Pedro López,N/A,Gold,None,Functional,No,Adidas
4901,David Müller,Male,?,RUS,N/A,Continental Cup,2013,137.0,?,238.5,104kg,Berlin Power,Unknown,?,Silver,National Record,N/A,Y,Eleiko
,Maria Rossi,Female,19,Spain,-61kg,N/A,2017,?,?,210.8,107.5,Berlin Power,Unknown,N/A,Gold,None,N/A,unknown,Eleiko
ath_4902,Unknown,Female,N/A,Egypt,73KG,Olympics 2020,9999,0,196kg,?,N/A,Team USA,Pedro López,N/A,Silver,None,Olympic,Yes,unknown
,N/A,M,34,RUS,-73kg,?,?,0,133kg,N/A,N/A,Team USA,Carlos Ruiz,6,N/A,World Record,CrossFit,?,Reebok
ath_4904,Sofia López,Male,23,Unknown,-96kg,European Cup,2022,N/A,?,300kg,57kg,Cairo Strong,Unknown,N/A,None,N/A,?,Y,Rogue
4906,Carlos Ruiz,Male,N/A,CHN,N/A,World Championship,?,128kg,215kg,226.2,54.8,Team USA,Michael Johnson,N/A,Bronze,N/A,CrossFit,Y,Puma
,Hiro Tanaka,F,?,France,-109kg,N/A,N/A,50.2,-1,?,?,Madrid Strength,Li Zhang,?,?,World Record,N/A,Yes,Rogue
ath_4907,N/A,Female,?,Egypt,N/A,?,2014,N/A,130.3,300kg,?,Berlin Power,Pedro López,?,?,National Record,Powerlifting,No,Nike
4909,David Müller,Male,N/A,RUS,-55kg,National Open,2020,131.1,95.4,N/A,56kg,Cairo Strong,Anna Müller,15,N/A,World Record,?,Y,Nike
4910,Hiro Tanaka,Female,29,Brazil,-109kg,Continental Cup,2015,N/A,?,N/A,N/A,Madrid Strength,Michael Johnson,N/A,None,N/A,N/A,N,Nike
4911,John Smith,Male,?,China,-109kg,Junior Championship,2011,118kg,?,341.6,69kg,Berlin Power,Michael Johnson,0,N/A,World Record,?,N,Puma
,Li Wei,M,61,Russia,N/A,European Cup,2025,N/A,-1,N/A,N/A,unknown,?,0,None,?,Powerlifting,No,Nike
ath_4912,Elena Petrova,?,41,BRA,-109kg,European Cup,2019,99.3,112kg,?,125.3,Berlin Power,Unknown,0,Bronze,?,Functional,unknown,Puma
4914,Laura Gómez,F,?,CHN,+109kg,Panamerican Games,2017,0,?,170.4,84.5,Team USA,Li Zhang,?,N/A,World Record,Powerlifting,?,Nike
ath_4914,?,M,?,Italy,-73kg,N/A,2013,N/A,175kg,N/A,52.6,Roma Lifting,N/A,0,None,National Record,Functional,Yes,Adidas
4916,Laura Gómez,Male,36,Japan,+109kg,World Championship,2024,167.7,-1,N/A,N/A,Beijing Barbell,Unknown,N/A,Bronze,National Record,N/A,?,unknown
4917,Anna Kowalska,Female,?,BRA,-73kg,Tokyo 2021,2021,95.6,109kg,?,N/A,unknown,Carlos Ruiz,0,Bronze,N/A,CrossFit,?,Adidas
4918,John Smith,F,22,USA,-67kg,Olympics 2020,2010,N/A,?,N/A,84kg,Cairo Strong,Pedro López,N/A,Bronze,?,Powerlifting,N,Rogue
4919,Unknown,?,N/A,Egypt,+109kg,Continental Cup,2024,110.4,121kg,N/A,N/A,Berlin Power,?,0,Bronze,N/A,Powerlifting,unknown,Under Armour
4920,N/A,Female,?,Unknown,N/A,European Cup,2022,0,73kg,?,95.0,Roma Lifting,Michael Johnson,?,None,None,Functional,?,Reebok
,Li Wei,Female,N/A,France,N/A,Tokyo 2021,2019,53kg,N/A,124.5,94kg,Beijing Barbell,Carlos Ruiz,?,Gold,Personal Best,Functional,unknown,unknown
4922,Miguel Santos,M,30,France,-96kg,World Championship,?,102.3,-1,N/A,91.0,unknown,Michael Johnson,N/A,Silver,World Record,Olympic,N,Under Armour
ath_4922,Maria Rossi,Male,37,Unknown,-81kg,Olympics 2020,2020,168kg,199.5,300kg,N/A,London Barbell,Anna Müller,N/A,Bronze,?,Olympic,Yes,Rogue
ath_4923,James Lee,F,67,CHN,-109kg,World Championship,2018,N/A,?,?,69kg,Madrid Strength,N/A,0,N/A,National Record,N/A,Y,Nike
ath_4924,Laura Gómez,Female,38,Russia,-61kg,N/A,2020,52kg,-1,?,111kg,Team USA,Unknown,N/A,Silver,Personal Best,CrossFit,N,Eleiko
,Li Wei,F,17,Unknown,-61kg,National Open,2023,66.2,104.5,300kg,117kg,Roma Lifting,Pedro López,N/A,?,Personal Best,?,N,unknown
,John Smith,?,41,spain,N/A,Panamerican Games,2016,158kg,180.4,361.8,99kg,Team USA,Unknown,4,?,World Record,Olympic,Y,Eleiko
4928,Sofia López,unknown,65,spain,-96kg,Tokyo 2021,2010,130.9,N/A,200.0,N/A,Madrid Strength,N/A,?,None,World Record,Olympic,N,Nike
,Maria Rossi,Male,38,usa,+109kg,Olympics 2020,2011,177.2,?,304.2,62kg,Roma Lifting,Carlos Ruiz,?,Silver,?,?,Y,Rogue
,Unknown,Female,?,France,-55kg,Continental Cup,2021,96.7,105.0,378.2,?,Madrid Strength,?,11,N/A,?,N/A,No,N/A
,Miguel Santos,unknown,N/A,RUS,-81kg,National Open,2023,N/A,163.6,289.1,80kg,Madrid Strength,Li Zhang,0,N/A,National Record,N/A,?,Eleiko
ath_4931,Sarah Johnson,M,11,RUS,-73kg,World Championship,2018,98kg,?,?,?,unknown,?,0,Bronze,World Record,Powerlifting,Yes,unknown
4933,David Müller,Female,29,Russia,-96kg,Olympics 2020,2017,167.0,?,278.2,?,Beijing Barbell,?,N/A,?,Personal Best,CrossFit,?,Eleiko
,?,Female,?,France,-61kg,?,2011,N/A,?,N/A,?,Tokyo Lift Club,Pedro López,12,N/A,National Record,Olympic,unknown,Reebok
4935,Youssef Ahmed,Male,N/A,Germany,-73kg,N/A,?,88.6,-1,300kg,90.5,Madrid Strength,Pedro López,12,None,National Record,N/A,Yes,Nike
4936,?,Female,28,China,73KG,Olympics 2020,2023,124kg,?,257.8,?,Berlin Power,Carlos Ruiz,N/A,Silver,Personal Best,Powerlifting,?,N/A
4937,N/A,Female,?,BRA,-67kg,Panamerican Games,2022,0,N/A,300kg,78kg,unknown,Pedro López,9,Bronze,World Record,N/A,No,Eleiko
ath_4937,Carlos Ruiz,M,44,China,-55kg,National Open,2013,111kg,N/A,300kg,N/A,Berlin Power,Carlos Ruiz,?,?,National Record,N/A,No,N/A
,James Lee,unknown,12,China,N/A,World Championship,9999,?,?,300kg,N/A,CN Barcelona,Li Zhang,0,Bronze,N/A,Powerlifting,No,Under Armour
ath_4939,Li Wei,Female,40,Italy,-81kg,Panamerican Games,2015,151kg,N/A,313.3,?,Cairo Strong,Carlos Ruiz,?,N/A,National Record,Functional,unknown,Eleiko
4941,James Lee,unknown,N/A,Egypt,-109kg,World Championship,2024,69kg,?,N/A,108kg,Berlin Power,Pedro López,N/A,Silver,National Record,Powerlifting,No,unknown
ath_4941,Maria Rossi,unknown,60,France,-109kg,N/A,2024,120.2,N/A,332.9,N/A,Cairo Strong,Pedro López,N/A,Bronze,National Record,?,Y,Nike
4943,?,F,19,spain,-55kg,National Open,9999,158kg,93kg,173.5,119.4,Cairo Strong,N/A,?,Bronze,World Record,Powerlifting,Y,Under Armour
4944,Li Wei,unknown,N/A,Italy,-109kg,Panamerican Games,2019,143.8,-1,300kg,?,Cairo Strong,Li Zhang,N/A,None,?,Powerlifting,?,Under Armour
ath_4944,Sofia López,M,48,Italy,-96kg,?,2014,0,184.3,N/A,N/A,Roma Lifting,Unknown,14,N/A,?,?,unknown,unknown
ath_4945,Youssef Ahmed,Male,?,Japan,73KG,Panamerican Games,2025,?,?,N/A,?,Team USA,N/A,19,N/A,Personal Best,N/A,No,Puma
,Miguel Santos,F,65,Unknown,-81kg,Olympics 2020,2023,?,N/A,197.2,141.0,Roma Lifting,Unknown,?,Gold,Personal Best,N/A,No,Under Armour
,Carlos Ruiz,F,41,Egypt,-81kg,Tokyo 2021,2010,93kg,-1,332.8,89kg,Roma Lifting,Li Zhang,0,?,National Record,N/A,N,Nike
4949,Anna Kowalska,M,28,Unknown,-61kg,N/A,2011,?,135.3,341.6,58.8,Cairo Strong,Unknown,N/A,None,World Record,?,Yes,unknown
4950,Carlos Ruiz,Male,27,Germany,+109kg,N/A,2011,98kg,-1,?,N/A,Cairo Strong,Carlos Ruiz,?,?,N/A,Functional,?,Adidas
4951,Hiro Tanaka,Female,?,RUS,-67kg,National Open,2022,0,-1,N/A,?,Beijing Barbell,Anna Müller,N/A,Gold,National Record,N/A,Y,unknown
ath_4951,Emma Brown,Female,43,Russia,-81kg,Tokyo 2021,2024,?,84kg,N/A,N/A,CN Barcelona,Pedro López,N/A,Silver,Personal Best,Olympic,Yes,Adidas
4953,Maria Rossi,M,?,Egypt,+109kg,Panamerican Games,9999,0,-1,300kg,131.2,Roma Lifting,Carlos Ruiz,12,N/A,N/A,Olympic,?,Nike
,?,?,N/A,China,-81kg,?,2016,?,N/A,300kg,83kg,Roma Lifting,Michael Johnson,?,N/A,?,N/A,Y,Eleiko
4955,Maria Rossi,M,?,USA,-61kg,Panamerican Games,2012,0,112kg,?,?,Beijing Barbell,Unknown,1,Silver,Personal Best,?,unknown,Rogue
ath_4955,Elena Petrova,M,33,Spain,+109kg,Junior Championship,2017,N/A,-1,N/A,?,Berlin Power,?,N/A,N/A,?,CrossFit,?,Adidas
,David Müller,Female,49,Japan,-73kg,?,2010,106kg,-1,300kg,78kg,Beijing Barbell,Carlos Ruiz,?,Gold,National Record,N/A,N,Puma
ath_4957,Miguel Santos,Female,N/A,Brazil,-96kg,Tokyo 2021,2021,128.3,149.7,N/A,?,Tokyo Lift Club,N/A,8,N/A,None,N/A,?,Nike
ath_4958,Laura Gómez,?,18,Japan,-73kg,National Open,2016,134kg,165kg,?,?,London Barbell,Michael Johnson,?,Bronze,Personal Best,Functional,unknown,Under Armour
,Emma Brown,M,31,RUS,-55kg,Continental Cup,2010,0,N/A,300kg,N/A,London Barbell,Pedro López,0,None,None,CrossFit,Y,Rogue
4961,Maria Rossi,F,53,Russia,-109kg,Panamerican Games,2014,94kg,N/A,N/A,N/A,Berlin Power,Anna Müller,15,None,?,Functional,Yes,Puma
4962,Anna Kowalska,Female,N/A,Japan,+109kg,Tokyo 2021,2022,?,N/A,300kg,61.5,CN Barcelona,Li Zhang,N/A,N/A,Personal Best,?,?,Reebok
4963,Carlos Ruiz,Male,42,Germany,-67kg,N/A,2013,155.1,112kg,?,?,Madrid Strength,Li Zhang,N/A,Bronze,World Record,Powerlifting,unknown,Under Armour
4964,Sofia López,M,N/A,CHN,N/A,N/A,N/A,?,208kg,203.9,95kg,Cairo Strong,Michael Johnson,?,Gold,?,Functional,N,N/A
4965,John Smith,M,?,France,-61kg,Panamerican Games,2017,N/A,112.6,183.3,?,Roma Lifting,Li Zhang,0,?,N/A,Olympic,N,Eleiko
,Emma Brown,Male,47,usa,-61kg,Tokyo 2021,2015,?,-1,300kg,N/A,Cairo Strong,Li Zhang,?,Gold,Personal Best,CrossFit,N,Puma
4967,Emma Brown,Female,34,BRA,-96kg,World Championship,2022,151kg,?,?,106kg,Beijing Barbell,Li Zhang,N/A,Silver,None,Olympic,N,Reebok
ath_4967,Miguel Santos,M,N/A,usa,-96kg,National Open,?,110kg,-1,300kg,?,unknown,N/A,0,?,National Record,Powerlifting,Y,Eleiko
ath_4968,David Müller,M,?,Italy,-55kg,N/A,2016,129kg,?,151.9,?,London Barbell,Li Zhang,N/A,Silver,?,Functional,?,Puma
,N/A,Female,N/A,China,N/A,Panamerican Games,2019,?,176.5,?,63kg,Beijing Barbell,N/A,?,Silver,National Record,CrossFit,No,Eleiko
4971,Laura Gómez,F,29,CHN,-73kg,National Open,N/A,N/A,103kg,385.0,84kg,Beijing Barbell,Carlos Ruiz,0,Gold,?,Functional,Yes,Rogue
4972,Miguel Santos,M,23,RUS,-96kg,N/A,N/A,N/A,113kg,300kg,79kg,Team USA,Unknown,12,Gold,N/A,Powerlifting,N,unknown
,N/A,M,28,Mexico,-61kg,N/A,2012,?,-1,300kg,?,Beijing Barbell,Unknown,N/A,Bronze,National Record,Olympic,No,Eleiko
4974,Carlos Ruiz,Male,N/A,Egypt,73KG,World Championship,2019,0,N/A,?,?,Tokyo Lift Club,Unknown,17,Gold,?,CrossFit,?,N/A
4975,?,Male,32,spain,-109kg,N/A,2024,N/A,166.2,300kg,71.4,CN Barcelona,Anna Müller,N/A,Silver,Personal Best,Olympic,Y,Puma
,John Smith,?,67,Japan,-96kg,Panamerican Games,2024,177kg,-1,300kg,?,unknown,Li Zhang,?,None,?,?,?,Adidas
4977,Miguel Santos,unknown,23,BRA,-73kg,Continental Cup,2017,162.0,82.1,300kg,N/A,Team USA,Carlos Ruiz,N/A,N/A,None,?,?,Puma
4978,David Müller,F,21,Germany,-73kg,N/A,2010,0,108.7,312.4,N/A,Madrid Strength,Li Zhang,?,Bronze,?,?,?,Eleiko
,N/A,Male,36,Germany,-81kg,N/A,2020,?,?,N/A,114kg,Tokyo Lift Club,Unknown,0,None,Personal Best,?,Yes,Adidas
4980,Li Wei,?,28,Egypt,-55kg,Junior Championship,2010,0,-1,280.5,N/A,Berlin Power,Carlos Ruiz,0,Silver,N/A,Powerlifting,unknown,Puma
,Youssef Ahmed,Female,?,spain,-55kg,?,?,0,?,300kg,67.2,Berlin Power,Anna Müller,?,None,Personal Best,N/A,Yes,Rogue
,Maria Rossi,Male,17,CHN,-67kg,National Open,2010,0,N/A,255.6,?,London Barbell,?,N/A,Silver,National Record,Functional,Yes,Adidas
4983,Li Wei,Female,N/A,RUS,-81kg,World Championship,2011,162kg,N/A,N/A,N/A,London Barbell,Michael Johnson,?,Gold,?,Powerlifting,unknown,Reebok
,Hiro Tanaka,unknown,N/A,France,-55kg,Tokyo 2021,2017,N/A,N/A,?,N/A,Roma Lifting,Carlos Ruiz,N/A,Gold,National Record,?,Yes,Puma
,Hiro Tanaka,unknown,21,Unknown,73KG,European Cup,2020,?,-1,204.8,109.4,Madrid Strength,Pedro López,N/A,None,None,CrossFit,No,Eleiko
ath_4985,Miguel Santos,M,?,CHN,-55kg,Junior Championship,2016,92kg,N/A,300kg,70kg,Tokyo Lift Club,Li Zhang,0,Silver,National Record,Functional,Y,Nike
4987,Laura Gómez,Male,10,Italy,-73kg,Continental Cup,2014,N/A,N/A,364.6,N/A,Cairo Strong,?,4,Bronze,?,Powerlifting,unknown,Reebok
ath_4987,Li Wei,Female,46,Egypt,73KG,Panamerican Games,2022,50.2,?,176.9,104.5,Roma Lifting,Li Zhang,0,N/A,Personal Best,CrossFit,unknown,Eleiko
4989,James Lee,unknown,?,China,-61kg,Continental Cup,2020,N/A,?,300kg,N/A,London Barbell,Unknown,N/A,Silver,None,?,N,unknown
4990,Emma Brown,M,N/A,Japan,N/A,Panamerican Games,2016,N/A,?,249.7,N/A,CN Barcelona,Li Zhang,18,Gold,National Record,N/A,unknown,N/A
ath_4990,David Müller,Female,51,USA,-67kg,World Championship,N/A,N/A,N/A,167.6,N/A,CN Barcelona,?,18,N/A,World Record,CrossFit,No,N/A
,Unknown,Male,?,Mexico,-61kg,Tokyo 2021,2018,101kg,110kg,325.7,N/A,Tokyo Lift Club,Pedro López,0,?,None,N/A,N,Under Armour
,Anna Kowalska,F,?,Spain,-109kg,Olympics 2020,2013,?,?,?,?,London Barbell,Pedro López,0,Bronze,None,Powerlifting,Yes,Under Armour
,Sofia López,Male,?,Italy,-109kg,Junior Championship,2020,109.3,N/A,N/A,N/A,Berlin Power,Carlos Ruiz,N/A,None,National Record,?,Y,Reebok
ath_4994,Miguel Santos,unknown,62,CHN,-67kg,N/A,2016,164.4,N/A,?,70kg,CN Barcelona,Li Zhang,N/A,None,Personal Best,Powerlifting,Yes,Reebok
,Elena Petrova,Female,?,China,-73kg,European Cup,2016,0,?,N/A,78kg,Beijing Barbell,Unknown,?,Bronze,N/A,CrossFit,N,Eleiko
ath_4996,David Müller,Female,34,BRA,-81kg,Tokyo 2021,2016,N/A,?,N/A,?,London Barbell,Li Zhang,?,Bronze,World Record,N/A,unknown,Under Armour
ath_4997,John Smith,M,N/A,Unknown,+109kg,World Championship,N/A,0,?,145.1,N/A,CN Barcelona,Michael Johnson,N/A,?,N/A,Olympic,N,Under Armour
,John Smith,Female,?,Russia,-61kg,?,N/A,101.9,144.9,300kg,?,Team USA,?,0,N/A,?,CrossFit,N,unknown
,Youssef Ahmed,Female,28,France,73KG,Tokyo 2021,2014,0,?,N/A,?,Cairo Strong,Anna Müller,?,Gold,World Record,Functional,Y,Rogue
5001,Elena Petrova,M,N/A,Italy,-61kg,Olympics 2020,2016,79kg,-1,264.7,?,CN Barcelona,Anna Müller,?,?,World Record,CrossFit,unknown,Adidas
ath_5001,Emma Brown,F,?,Italy,-73kg,Tokyo 2021,2024,50kg,132kg,300kg,?,Madrid Strength,Anna Müller,N/A,?,Personal Best,Powerlifting,?,Reebok
5003,Sarah Johnson,Male,28,CHN,-96kg,Junior Championship,2020,112.1,150kg,?,68.7,Madrid Strength,Pedro López,?,N/A,Personal Best,Powerlifting,?,N/A
,Youssef Ahmed,Male,N/A,Spain,-61kg,?,2010,133kg,-1,N/A,?,Team USA,Li Zhang,?,N/A,None,CrossFit,Y,Puma
ath_5004,Unknown,F,11,spain,-96kg,National Open,2014,N/A,102.4,N/A,N/A,Beijing Barbell,Li Zhang,19,None,N/A,N/A,Yes,Adidas
5006,Emma Brown,Male,16,Spain,-96kg,Panamerican Games,2015,?,-1,?,81.9,CN Barcelona,Carlos Ruiz,0,None,National Record,Powerlifting,?,unknown
,Anna Kowalska,Female,?,France,73KG,Continental Cup,2018,0,204kg,152.8,?,Tokyo Lift Club,Carlos Ruiz,?,None,Personal Best,Functional,N,Under Armour
ath_5007,Unknown,?,?,RUS,73KG,World Championship,2011,N/A,N/A,?,?,London Barbell,Pedro López,?,Silver,?,Olympic,Y,Adidas
ath_5008,Maria Rossi,Male,?,Brazil,-109kg,?,N/A,116.0,N/A,300kg,N/A,Beijing Barbell,Unknown,?,Gold,National Record,CrossFit,N,Rogue
,Li Wei,Female,27,Germany,73KG,N/A,9999,0,-1,N/A,99.0,London Barbell,Anna Müller,3,?,?,CrossFit,unknown,Under Armour
5011,Li Wei,?,N/A,France,-81kg,National Open,2020,0,206kg,362.6,48.3,Beijing Barbell,?,N/A,N/A,National Record,CrossFit,No,Puma
ath_5011,Unknown,F,N/A,CHN,N/A,Continental Cup,2016,96.7,191kg,208.9,96.5,London Barbell,Pedro López,?,Gold,World Record,Olympic,?,Nike
5013,Anna Kowalska,M,N/A,Spain,-96kg,N/A,2010,N/A,92kg,300kg,107kg,Berlin Power,Anna Müller,0,None,Personal Best,CrossFit,?,Under Armour
5014,?,Female,?,Spain,-61kg,?,2025,0,119.5,218.1,52.2,CN Barcelona,Anna Müller,N/A,Bronze,?,Functional,?,Under Armour
,Li Wei,?,N/A,Italy,-73kg,?,2011,123kg,N/A,300kg,?,unknown,Pedro López,4,N/A,N/A,Olympic,Y,Adidas
,Laura Gómez,unknown,24,Spain,+109kg,Tokyo 2021,2018,?,?,N/A,98kg,Roma Lifting,Michael Johnson,7,Bronze,None,Powerlifting,?,Under Armour
5017,Maria Rossi,M,44,Egypt,73KG,Tokyo 2021,2025,?,N/A,?,N/A,Roma Lifting,Anna Müller,N/A,None,?,Powerlifting,No,Reebok
5018,David Müller,?,25,BRA,N/A,European Cup,2016,99kg,-1,300kg,120kg,Madrid Strength,Michael Johnson,N/A,None,?,?,N,Rogue
ath_5018,Youssef Ahmed,?,N/A,CHN,-55kg,Junior Championship,2024,119kg,?,125.8,52.5,Berlin Power,Pedro López,N/A,N/A,National Record,CrossFit,Yes,Nike
ath_5019,Maria Rossi,unknown,39,Egypt,N/A,Tokyo 2021,2013,?,124kg,N/A,?,Roma Lifting,Michael Johnson,N/A,N/A,National Record,CrossFit,Yes,N/A
ath_5020,Maria Rossi,unknown,31,Spain,-61kg,Continental Cup,2022,158.1,-1,300kg,118.7,Berlin Power,Michael Johnson,?,None,None,Functional,Yes,Rogue
ath_5021,Sofia López,Male,N/A,Germany,-81kg,European Cup,2018,78.0,-1,N/A,56kg,Beijing Barbell,Li Zhang,?,N/A,National Record,Functional,N,unknown
5023,Elena Petrova,Male,N/A,Germany,-55kg,World Championship,2024,156.9,N/A,?,111.3,London Barbell,?,?,?,National Record,Powerlifting,unknown,Reebok
5024,Anna Kowalska,unknown,44,RUS,+109kg,World Championship,2020,?,87kg,218.1,?,Beijing Barbell,Michael Johnson,0,None,N/A,?,No,unknown
5025,Unknown,M,35,Germany,-109kg,Continental Cup,2021,162.3,107kg,N/A,N/A,Beijing Barbell,Carlos Ruiz,0,Silver,World Record,Powerlifting,N,Under Armour
5026,Elena Petrova,?,56,Unknown,+109kg,Olympics 2020,9999,84.2,-1,300kg,?,Beijing Barbell,Carlos Ruiz,18,Bronze,Personal Best,N/A,Y,Eleiko
ath_5026,Youssef Ahmed,M,34,Egypt,-73kg,Panamerican Games,9999,0,N/A,?,?,Beijing Barbell,Li Zhang,0,?,Personal Best,Functional,N,Eleiko
5028,James Lee,Male,30,Unknown,-61kg,World Championship,2025,0,?,N/A,102.2,CN Barcelona,Li Zhang,?,Bronze,Personal Best,Olympic,?,unknown
5029,Miguel Santos,unknown,25,Mexico,-73kg,European Cup,2016,118.0,?,N/A,86kg,unknown,Unknown,N/A,Gold,?,N/A,N,Adidas
ath_5029,Carlos Ruiz,Male,?,Italy,73KG,Olympics 2020,2016,?,130.2,?,N/A,Berlin Power,Li Zhang,N/A,?,National Record,Powerlifting,?,unknown
5031,Emma Brown,?,N/A,China,-61kg,?,2022,N/A,N/A,300kg,?,Roma Lifting,Michael Johnson,?,Silver,World Record,Powerlifting,No,Puma
5032,David Müller,M,?,Unknown,+109kg,Olympics 2020,2011,N/A,-1,300kg,149.3,Cairo Strong,Michael Johnson,13,?,Personal Best,Olympic,N,Reebok
5033,Anna Kowalska,?,16,Egypt,73KG,Continental Cup,2020,103.7,135kg,218.4,N/A,Cairo Strong,N/A,13,Gold,World Record,Functional,No,Puma
,John Smith,M,?,Unknown,N/A,Junior Championship,2023,0,?,?,81kg,Beijing Barbell,Michael Johnson,0,Bronze,None,Functional,Yes,unknown
,N/A,F,41,Russia,-73kg,Continental Cup,2025,128.9,137kg,300kg,N/A,Cairo Strong,Anna Müller,0,Gold,Personal Best,CrossFit,No,Rogue
5036,Miguel Santos,Female,N/A,USA,-55kg,Olympics 2020,2025,76kg,?,308.7,N/A,Cairo Strong,N/A,11,None,?,?,Yes,Adidas
,Unknown,M,?,CHN,N/A,N/A,2021,143kg,167.7,300kg,85.1,unknown,N/A,?,None,N/A,CrossFit,Y,Reebok
ath_5037,Maria Rossi,?,25,Germany,+109kg,European Cup,9999,99.3,139kg,N/A,90kg,unknown,N/A,?,None,National Record,Functional,Y,Eleiko
5039,Emma Brown,unknown,42,Egypt,+109kg,Panamerican Games,?,162.0,140kg,N/A,118.9,Cairo Strong,?,0,N/A,World Record,CrossFit,unknown,Nike
,Carlos Ruiz,unknown,39,RUS,-55kg,Olympics 2020,9999,?,-1,300kg,95kg,London Barbell,N/A,13,None,None,CrossFit,unknown,Puma
5041,Sarah Johnson,F,25,USA,-96kg,National Open,2012,0,107kg,N/A,80kg,Roma Lifting,Anna Müller,6,Gold,Personal Best,?,No,unknown
5042,Hiro Tanaka,F,39,Germany,-81kg,World Championship,2012,N/A,220kg,?,109kg,Team USA,N/A,N/A,None,N/A,N/A,?,Adidas
ath_5042,Li Wei,Female,?,BRA,-55kg,N/A,2019,?,N/A,300kg,N/A,unknown,Li Zhang,N/A,N/A,N/A,Olympic,N,N/A
ath_5043,Youssef Ahmed,unknown,?,Russia,-96kg,N/A,2010,106kg,?,?,90kg,London Barbell,Michael Johnson,0,?,Personal Best,CrossFit,unknown,Rogue
ath_5044,James Lee,unknown,?,Brazil,-67kg,Panamerican Games,2023,100kg,100.8,?,?,Team USA,Carlos Ruiz,N/A,?,National Record,CrossFit,Yes,Adidas
5046,Anna Kowalska,F,17,USA,73KG,N/A,2014,N/A,95kg,?,84kg,Team USA,Pedro López,N/A,None,None,Powerlifting,unknown,Eleiko
,N/A,Male,N/A,USA,-81kg,National Open,2020,N/A,115.6,N/A,N/A,unknown,Unknown,?,Silver,National Record,N/A,unknown,Rogue
ath_5047,Laura Gómez,Male,N/A,Brazil,-81kg,Junior Championship,2018,0,?,347.6,120.4,Cairo Strong,Anna Müller,?,Gold,Personal Best,Powerlifting,unknown,unknown
5049,?,F,31,Egypt,-81kg,N/A,2021,63kg,147kg,N/A,98kg,Team USA,Carlos Ruiz,N/A,Silver,National Record,Olympic,?,Under Armour
,Hiro Tanaka,unknown,62,Egypt,-61kg,Continental Cup,2020,73kg,91.1,265.8,49.5,Roma Lifting,Pedro López,?,N/A,Personal Best,?,Y,Reebok
5051,Maria Rossi,?,27,Germany,-67kg,?,2011,N/A,N/A,N/A,?,London Barbell,Michael Johnson,0,N/A,World Record,Functional,unknown,Nike
ath_5051,Youssef Ahmed,Female,?,Egypt,-61kg,European Cup,2012,83kg,129kg,189.3,75.1,London Barbell,Michael Johnson,10,Bronze,N/A,?,unknown,Eleiko
ath_5052,Sofia López,Female,N/A,USA,-61kg,Continental Cup,2013,N/A,-1,178.4,N/A,Roma Lifting,?,?,Bronze,None,Olympic,Yes,Eleiko
ath_5053,Unknown,unknown,30,Egypt,73KG,Continental Cup,2023,?,142kg,300kg,116.4,CN Barcelona,Carlos Ruiz,0,Gold,World Record,Powerlifting,Y,Under Armour
,N/A,M,28,usa,-61kg,Continental Cup,2010,0,82kg,?,91.5,Team USA,Carlos Ruiz,12,Gold,N/A,Functional,?,Puma
5056,Carlos Ruiz,Male,28,China,-73kg,European Cup,2022,N/A,121kg,?,?,Madrid Strength,N/A,?,?,World Record,Functional,unknown,unknown
,Youssef Ahmed,Female,N/A,Brazil,+109kg,Panamerican Games,2021,165kg,110kg,?,?,Roma Lifting,?,N/A,N/A,National Record,Functional,Yes,Rogue
ath_5057,Sarah Johnson,Male,N/A,spain,-109kg,Junior Championship,2025,75kg,183.9,295.9,N/A,Team USA,?,N/A,Bronze,None,N/A,N,Rogue
,Hiro Tanaka,unknown,N/A,France,-81kg,Junior Championship,2018,166.6,?,300kg,N/A,Team USA,Anna Müller,6,?,Personal Best,Powerlifting,N,Nike
5060,Unknown,M,N/A,Egypt,-109kg,?,2015,?,-1,333.9,68kg,London Barbell,?,N/A,Silver,None,N/A,?,Under Armour
