athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
ath_5229,Elena Petrova,Male,?,Japan,-81kg,World Championship,,?,199.2,?,?,Beijing Barbell,?,,?,World Record,CrossFit,unknown,Nike
5231,Sarah Johnson,M,,spain,-109kg,Olympics 2020,9999,,-1,300kg,,Cairo Strong,Carlos Ruiz,?,Gold,,,N,unknown
ath_5231,Sarah Johnson,?,25,Unknown,-67kg,Continental Cup,?,125.9,137kg,,84.0,Berlin Power,?,?,Silver,World Record,Powerlifting,N,Puma
5233,John Smith,M,,Egypt,-67kg,Tokyo 2021,9999,90kg,,,122.7,unknown,Carlos Ruiz,0,Gold,,CrossFit,No,Eleiko
5234,James Lee,unknown,26,Brazil,-96kg,World Championship,2011,117kg,?,?,107kg,Cairo Strong,Pedro López,0,,,,Yes,Adidas
ath_5234,Sofia López,Female,?,Russia,-67kg,Junior Championship,2019,?,-1,?,,Madrid Strength,Michael Johnson,?,,?,Functional,No,Under Armour
ath_5235,?,unknown,?,Spain,-61kg,Continental Cup,2019,,91.5,,107.2,London Barbell,Carlos Ruiz,8,?,,?,Y,unknown
5237,Unknown,unknown,?,CHN,+109kg,Tokyo 2021,2015,87kg,?,170.9,,Beijing Barbell,Michael Johnson,0,Silver,?,Functional,Y,Adidas
,Elena Petrova,?,36,spain,-73kg,,2010,176kg,104.4,300kg,,London Barbell,Unknown,0,Silver,?,Powerlifting,N,Adidas
ath_5238,Li Wei,M,,France,-73kg,Tokyo 2021,2011,,-1,204.3,76.0,London Barbell,Michael Johnson,0,?,Personal Best,Olympic,unknown,unknown
,Hiro Tanaka,F,?,France,-67kg,Tokyo 2021,2013,?,?,355.6,72kg,CN Barcelona,Michael Johnson,,,National Record,Olympic,Y,Rogue
ath_5240,James Lee,unknown,?,BRA,-73kg,Tokyo 2021,,64kg,?,,,Team USA,,0,,,Functional,Y,
ath_5241,David Müller,unknown,35,Egypt,73KG,World Championship,2020,?,-1,,60kg,Tokyo Lift Club,Li Zhang,,,?,Powerlifting,unknown,Reebok
5243,Anna Kowalska,M,42,Unknown,-55kg,Panamerican Games,2015,?,?,132.6,?,Team USA,,?,Gold,National Record,Functional,?,
,Elena Petrova,Female,27,China,,Panamerican Games,2015,0,?,373.4,65kg,Roma Lifting,?,13,Gold,National Record,CrossFit,No,unknown
ath_5244,?,M,,China,73KG,Junior Championship,2016,136.1,123kg,?,?,unknown,Unknown,?,?,,CrossFit,Y,Puma
5246,Miguel Santos,Female,?,Egypt,-61kg,Tokyo 2021,2012,?,,257.4,,Madrid Strength,Michael Johnson,?,,,Powerlifting,Yes,unknown
ath_5246,Emma Brown,Male,30,Russia,-73kg,World Championship,2011,?,-1,300kg,46.6,Berlin Power,Michael Johnson,3,,,Olympic,Yes,Adidas
,,Male,,France,+109kg,Panamerican Games,2012,0,100kg,300kg,94kg,Berlin Power,Li Zhang,,?,National Record,?,N,Adidas
ath_5248,Elena Petrova,unknown,70,Italy,+109kg,Junior Championship,2022,0,145kg,?,?,CN Barcelona,Unknown,,,World Record,Olympic,N,Under Armour
5250,Laura Gómez,unknown,50,China,-55kg,,2025,?,-1,,146.7,Tokyo Lift Club,,?,Bronze,World Record,Powerlifting,N,Rogue
5251,John Smith,unknown,,BRA,-61kg,Continental Cup,,?,,297.9,116.0,London Barbell,Anna Müller,?,,World Record,Olympic,?,Eleiko
,James Lee,unknown,?,Spain,-73kg,Tokyo 2021,2020,,127.4,?,148.4,Cairo Strong,Unknown,,Gold,World Record,CrossFit,unknown,Eleiko
5253,?,Female,?,Japan,-61kg,?,2012,?,-1,300kg,?,Team USA,,0,,World Record,,?,Reebok
5254,Sofia López,M,24,China,-81kg,Olympics 2020,2015,0,125kg,197.5,77kg,Team USA,Michael Johnson,8,Silver,Personal Best,Functional,?,Rogue
,Youssef Ahmed,Male,,Russia,+109kg,Olympics 2020,2017,0,120kg,?,?,Tokyo Lift Club,Carlos Ruiz,10,?,,?,N,Reebok
5256,Laura Gómez,Male,?,Spain,-55kg,European Cup,?,161kg,135.6,300kg,62kg,Tokyo Lift Club,Pedro López,,Silver,,CrossFit,No,unknown
5257,John Smith,?,52,CHN,73KG,National Open,2022,,90kg,,,Berlin Power,Li Zhang,,,,CrossFit,?,Reebok
5258,Anna Kowalska,Male,14,Mexico,-73kg,,2010,87kg,-1,300kg,,Team USA,Li Zhang,0,,,CrossFit,No,Rogue
,Hiro Tanaka,F,?,Japan,-96kg,,?,57kg,219kg,,,Madrid Strength,?,0,Gold,World Record,?,Yes,Puma
,,Female,,Egypt,,Olympics 2020,2022,?,?,300kg,65kg,Beijing Barbell,Pedro López,,Gold,National Record,Powerlifting,No,Puma
,Laura Gómez,F,19,Spain,-67kg,Junior Championship,2021,,?,,116.7,Cairo Strong,?,20,,World Record,CrossFit,No,Adidas
ath_5261,Emma Brown,F,26,Mexico,-61kg,Junior Championship,,66kg,118kg,300kg,114kg,London Barbell,,0,Bronze,,Functional,Yes,unknown
,Li Wei,M,,Spain,-55kg,National Open,?,125kg,202.8,,,London Barbell,Pedro López,?,Silver,Personal Best,Powerlifting,No,Nike
ath_5263,Elena Petrova,?,?,Mexico,-109kg,National Open,2012,,?,?,,Berlin Power,Michael Johnson,6,,,?,N,Nike
5265,Unknown,?,?,BRA,-109kg,World Championship,2022,,-1,236.8,78.3,Berlin Power,Pedro López,14,?,,Functional,?,Rogue
ath_5265,James Lee,Female,?,USA,-81kg,Junior Championship,?,?,-1,,125.2,Beijing Barbell,Carlos Ruiz,0,,,?,Y,Puma
,Anna Kowalska,Male,,CHN,-67kg,Tokyo 2021,2015,0,178.9,300kg,,Cairo Strong,?,,Bronze,,Functional,No,Nike
,Sofia López,Male,42,Egypt,-109kg,Olympics 2020,2017,158.4,,300kg,?,unknown,Michael Johnson,5,Gold,World Record,Functional,No,unknown
ath_5268,Emma Brown,unknown,44,Brazil,73KG,Tokyo 2021,2014,0,-1,375.1,53kg,unknown,Unknown,,?,National Record,Olympic,Y,Puma
,James Lee,Male,,BRA,-61kg,Continental Cup,2010,85kg,72.5,,81.8,Berlin Power,Unknown,,,,?,N,Reebok
5271,,Female,,usa,-96kg,Olympics 2020,2013,125kg,170.6,300kg,?,Madrid Strength,Pedro López,0,?,Personal Best,CrossFit,unknown,Rogue
,Youssef Ahmed,F,,Brazil,73KG,Junior Championship,?,107.8,144kg,247.0,61.9,unknown,Li Zhang,0,Silver,World Record,,?,
ath_5272,Maria Rossi,M,,Egypt,,Tokyo 2021,2018,,189kg,179.4,112kg,Team USA,,0,Gold,,CrossFit,?,Under Armour
ath_5273,Miguel Santos,unknown,?,Spain,,World Championship,2014,,?,,78.2,Roma Lifting,Anna Müller,,Silver,,?,unknown,unknown
ath_5274,Miguel Santos,?,21,Spain,-67kg,,9999,?,?,?,118kg,Madrid Strength,Li Zhang,0,Silver,Personal Best,Olympic,N,Adidas
,Li Wei,F,?,Japan,-67kg,Panamerican Games,2021,124.3,149.3,?,144.4,Roma Lifting,Pedro López,5,,,,unknown,Eleiko
,Emma Brown,F,43,Egypt,,Junior Championship,2019,0,?,300kg,,Cairo Strong,Anna Müller,?,Silver,?,CrossFit,N,Adidas
5278,Sofia López,Male,39,Italy,-55kg,Tokyo 2021,2017,0,-1,?,84kg,unknown,Michael Johnson,?,?,,CrossFit,unknown,Rogue
,Sofia López,?,,BRA,-67kg,Continental Cup,2011,0,119.8,300kg,,Beijing Barbell,Unknown,20,Silver,,CrossFit,?,Adidas
ath_5279,Carlos Ruiz,?,28,spain,73KG,Olympics 2020,2017,129kg,-1,191.6,103kg,Madrid Strength,Carlos Ruiz,,Bronze,Personal Best,Powerlifting,?,Rogue
,Carlos Ruiz,M,,Italy,-55kg,European Cup,2012,163kg,127kg,265.4,?,Cairo Strong,Carlos Ruiz,0,Silver,?,Functional,No,Under Armour
,Anna Kowalska,F,16,usa,-81kg,,2016,?,?,204.5,,Tokyo Lift Club,,12,,World Record,Functional,N,Adidas
ath_5282,David Müller,Female,59,Unknown,73KG,National Open,2017,102kg,92kg,299.8,137.8,London Barbell,Unknown,3,Bronze,,Powerlifting,Yes,Adidas
5284,Carlos Ruiz,M,,France,-109kg,?,2024,?,210.2,275.3,,unknown,Carlos Ruiz,?,,?,Powerlifting,unknown,Nike
5285,James Lee,unknown,?,RUS,-73kg,Panamerican Games,2025,?,217kg,130.5,?,Team USA,Anna Müller,?,?,World Record,,?,Rogue
ath_5285,David Müller,M,34,Italy,-67kg,?,2015,?,,245.1,?,Madrid Strength,?,16,?,National Record,Olympic,No,Nike
5287,Maria Rossi,Male,,Brazil,-109kg,,?,0,?,?,107.1,Tokyo Lift Club,?,?,,Personal Best,Functional,No,
,Youssef Ahmed,unknown,,CHN,-109kg,Panamerican Games,,115kg,149.5,,?,CN Barcelona,Carlos Ruiz,,Bronze,,Functional,Yes,Reebok
,Miguel Santos,?,?,Egypt,-61kg,European Cup,2019,68kg,?,291.7,75kg,Team USA,?,?,Gold,World Record,,unknown,Eleiko
,Miguel Santos,?,20,spain,-61kg,National Open,2020,70kg,159kg,300kg,,London Barbell,,,Bronze,Personal Best,Olympic,Y,unknown
ath_5290,James Lee,Female,?,RUS,-55kg,Junior Championship,2022,?,-1,300kg,139.6,Roma Lifting,Anna Müller,?,Gold,National Record,Olympic,Y,Puma
5292,Sofia López,Female,?,Italy,-55kg,Panamerican Games,2010,?,-1,249.1,108kg,Madrid Strength,Li Zhang,15,,World Record,,No,Under Armour
ath_5292,David Müller,?,17,Russia,-61kg,Junior Championship,2024,?,-1,300kg,,Team USA,Pedro López,0,Bronze,National Record,,N,
ath_5293,Li Wei,unknown,,Germany,,World Championship,2018,0,196kg,351.8,69kg,Roma Lifting,Michael Johnson,?,Silver,Personal Best,CrossFit,?,Reebok
,James Lee,Male,14,Germany,+109kg,National Open,2020,64kg,-1,?,80.0,Madrid Strength,Unknown,0,Silver,,Functional,Yes,Eleiko
ath_5295,Miguel Santos,Female,,USA,-55kg,Panamerican Games,?,176kg,-1,165.3,75kg,Tokyo Lift Club,Anna Müller,16,Bronze,World Record,?,Yes,Puma
,Emma Brown,F,?,Spain,-109kg,Junior Championship,2024,?,176.6,300kg,126.4,Madrid Strength,?,20,?,Personal Best,CrossFit,No,Adidas
5298,Youssef Ahmed,unknown,?,Brazil,-67kg,Junior Championship,2018,0,,300kg,?,Berlin Power,Li Zhang,0,Gold,?,,Yes,Under Armour
5299,?,M,29,Japan,73KG,Junior Championship,2020,0,-1,348.3,,Cairo Strong,Michael Johnson,19,Silver,,CrossFit,?,Under Armour
,Emma Brown,F,21,Egypt,-55kg,,2011,?,217.7,300kg,61kg,unknown,Carlos Ruiz,,?,Personal Best,Powerlifting,?,Puma
,Li Wei,M,,USA,-73kg,European Cup,2025,,,300kg,?,Cairo Strong,Carlos Ruiz,,Gold,National Record,Olympic,Y,Rogue
,?,unknown,38,CHN,-96kg,?,2017,?,,?,?,Tokyo Lift Club,,18,Silver,,CrossFit,N,Under Armour
,Emma Brown,Female,40,Germany,-55kg,Panamerican Games,2013,86.1,175kg,,?,London Barbell,Anna Müller,?,,?,Powerlifting,unknown,unknown
ath_5303,Emma Brown,?,?,Unknown,-67kg,European Cup,2014,114.9,92.1,?,72kg,Roma Lifting,Michael Johnson,0,,Personal Best,Functional,Y,Under Armour
5305,Carlos Ruiz,?,62,Italy,-55kg,Continental Cup,,107kg,?,,,Berlin Power,Michael Johnson,2,?,,Powerlifting,No,Rogue
ath_5305,Emma Brown,F,36,spain,-61kg,?,2025,,?,,91kg,London Barbell,Michael Johnson,0,,?,,N,Puma
5307,Miguel Santos,F,43,Spain,-67kg,Junior Championship,,0,154kg,?,93kg,Berlin Power,Anna Müller,20,?,National Record,Functional,Y,Eleiko
,Youssef Ahmed,Female,?,Spain,,Continental Cup,2022,0,92.0,,52kg,London Barbell,Carlos Ruiz,?,,Personal Best,?,unknown,Reebok
5309,Emma Brown,unknown,37,spain,73KG,Tokyo 2021,2016,0,179kg,273.4,,Madrid Strength,Unknown,0,Gold,,Olympic,?,Rogue
5310,Maria Rossi,M,?,USA,73KG,Junior Championship,,169kg,,363.7,?,Berlin Power,Michael Johnson,0,,,,?,Puma
5311,Maria Rossi,unknown,?,USA,-81kg,Continental Cup,2022,71kg,,,?,Tokyo Lift Club,Michael Johnson,0,Silver,National Record,CrossFit,No,Reebok
ath_5311,Hiro Tanaka,?,64,Mexico,+109kg,Olympics 2020,2018,0,?,229.6,115kg,Tokyo Lift Club,,0,,National Record,Functional,Y,Rogue
,Emma Brown,unknown,30,CHN,,Panamerican Games,2015,0,,227.7,146.7,Cairo Strong,Pedro López,0,Silver,,,Y,unknown
,John Smith,unknown,,Japan,,Olympics 2020,2012,0,192kg,?,61kg,London Barbell,Carlos Ruiz,12,Silver,?,?,unknown,Adidas
,John Smith,Female,?,Spain,-81kg,Tokyo 2021,2016,129.0,188.6,354.0,109kg,Beijing Barbell,Anna Müller,?,?,World Record,,N,Adidas
,Emma Brown,Male,,Egypt,-96kg,Panamerican Games,2023,91.9,88kg,?,?,Tokyo Lift Club,Pedro López,,Bronze,World Record,?,?,Puma
ath_5316,Elena Petrova,?,31,France,-81kg,World Championship,2013,125.5,?,188.2,111kg,Roma Lifting,Unknown,0,,?,CrossFit,Y,Reebok
,Li Wei,Female,67,China,-73kg,Junior Championship,2011,0,?,177.7,89kg,Roma Lifting,Michael Johnson,0,Silver,Personal Best,Powerlifting,Y,
,Sarah Johnson,F,37,Germany,-61kg,Panamerican Games,2015,,?,164.6,,London Barbell,,?,Silver,,Powerlifting,Y,Reebok
ath_5319,Miguel Santos,Male,,USA,-109kg,European Cup,2013,98.3,?,,?,CN Barcelona,Michael Johnson,,Gold,Personal Best,CrossFit,No,Eleiko
5321,John Smith,M,,USA,-55kg,,2020,0,111.7,?,?,unknown,Carlos Ruiz,,?,?,Functional,unknown,Rogue
5322,Anna Kowalska,Female,?,spain,-67kg,European Cup,2022,?,122.2,211.2,,Roma Lifting,Unknown,?,Bronze,,Olympic,No,Eleiko
,Li Wei,M,49,usa,,Olympics 2020,2022,,,300kg,103.9,Roma Lifting,Carlos Ruiz,1,Gold,,CrossFit,N,Adidas
,Li Wei,Female,?,CHN,-81kg,Panamerican Games,2023,,?,263.1,?,Madrid Strength,Anna Müller,10,,,Powerlifting,No,
5325,John Smith,M,52,RUS,+109kg,European Cup,2023,149kg,133.8,300kg,45.5,Cairo Strong,Pedro López,?,Bronze,,,?,
ath_5325,,Female,45,usa,-67kg,Continental Cup,2013,0,?,300kg,108kg,unknown,Michael Johnson,9,Silver,World Record,?,N,Eleiko
5327,?,Male,11,Brazil,-67kg,Continental Cup,2018,,?,369.5,54kg,Team USA,Li Zhang,?,,Personal Best,Powerlifting,Y,unknown
ath_5327,Carlos Ruiz,Female,30,Italy,-109kg,Tokyo 2021,?,145.7,?,?,?,Berlin Power,,?,Bronze,Personal Best,?,N,Reebok
5329,Maria Rossi,Male,?,Russia,-55kg,World Championship,2013,0,105kg,,,Tokyo Lift Club,Unknown,0,Gold,,Powerlifting,Yes,Adidas
ath_5329,Youssef Ahmed,Male,40,France,73KG,?,2023,140kg,120.1,,128.6,London Barbell,Michael Johnson,6,Gold,,Powerlifting,No,Reebok
ath_5330,Li Wei,M,31,Brazil,-67kg,?,2010,0,132.1,300kg,106kg,London Barbell,Li Zhang,,Gold,World Record,,?,Nike
,Anna Kowalska,Female,39,Spain,-67kg,Panamerican Games,,,139kg,?,,unknown,?,,,National Record,?,?,Nike
,Unknown,F,?,France,-96kg,Junior Championship,2023,70.3,,300kg,?,Beijing Barbell,?,?,Gold,World Record,Olympic,N,Rogue
5334,Sarah Johnson,unknown,?,CHN,-73kg,Tokyo 2021,2012,?,92.8,361.5,109kg,Beijing Barbell,Carlos Ruiz,?,Gold,National Record,Functional,No,Nike
,James Lee,M,?,Spain,-55kg,Junior Championship,2025,173.8,?,?,,Team USA,Li Zhang,5,?,,,No,Eleiko
5336,David Müller,Male,21,France,+109kg,Junior Championship,?,154kg,-1,,,Beijing Barbell,Unknown,?,Gold,Personal Best,Powerlifting,N,Reebok
,Elena Petrova,Female,10,Unknown,-109kg,Panamerican Games,2025,0,103.9,,?,CN Barcelona,?,?,,World Record,Powerlifting,Y,
,James Lee,Male,50,Mexico,-81kg,,2011,108.5,-1,300kg,110.1,CN Barcelona,Pedro López,1,,?,Powerlifting,No,unknown
5339,Sarah Johnson,?,36,France,73KG,European Cup,2012,0,,?,117.7,Cairo Strong,Carlos Ruiz,,?,National Record,Powerlifting,?,Rogue
,James Lee,unknown,25,usa,-55kg,Tokyo 2021,2025,?,198kg,,?,Berlin Power,Li Zhang,0,Gold,?,Powerlifting,Yes,Rogue
ath_5340,,M,?,France,-109kg,Continental Cup,2023,150kg,178kg,300kg,?,Beijing Barbell,,,,,Olympic,N,unknown
ath_5341,?,Female,27,spain,-109kg,Junior Championship,?,68.5,?,,51.5,Roma Lifting,Pedro López,3,?,?,Olympic,unknown,Reebok
ath_5342,?,Female,,Spain,73KG,World Championship,2018,112.7,?,?,53.7,Roma Lifting,Unknown,,?,?,Powerlifting,N,Nike
5344,Unknown,M,,Russia,-67kg,Panamerican Games,2025,?,?,,60kg,Team USA,Michael Johnson,0,?,?,Functional,Yes,Puma
,?,M,26,usa,,?,2021,83kg,94.6,293.8,?,Berlin Power,Carlos Ruiz,0,,National Record,Powerlifting,Y,Rogue
,John Smith,?,39,CHN,-61kg,World Championship,2018,118.2,125.7,300kg,141.4,Beijing Barbell,?,0,Bronze,,?,?,Under Armour
,Sarah Johnson,M,44,Russia,73KG,Junior Championship,2016,?,79kg,300kg,?,Beijing Barbell,?,?,Bronze,,Olympic,No,
ath_5347,Emma Brown,unknown,,Germany,-61kg,Junior Championship,2016,0,-1,?,?,London Barbell,Li Zhang,?,Silver,?,Functional,N,Under Armour
5349,James Lee,?,53,France,,National Open,2024,0,180.1,261.3,?,Berlin Power,Unknown,,,World Record,,No,Eleiko
ath_5349,Youssef Ahmed,M,,USA,-61kg,Junior Championship,2020,?,185.3,226.1,133.0,Roma Lifting,Carlos Ruiz,,?,,Powerlifting,Yes,Nike
,John Smith,M,23,Germany,-67kg,Panamerican Games,2025,0,144.3,246.4,48.6,unknown,?,6,Silver,Personal Best,Powerlifting,?,Nike
,David Müller,Female,69,Russia,,World Championship,?,179kg,,?,?,Berlin Power,Michael Johnson,18,?,?,Functional,N,unknown
5353,,?,18,China,73KG,World Championship,2020,60kg,,314.9,90.4,unknown,?,19,Silver,,CrossFit,?,
5354,Sofia López,?,,spain,+109kg,Panamerican Games,2020,?,?,?,53.1,Beijing Barbell,Unknown,?,Bronze,National Record,Olympic,Y,Adidas
5355,?,Male,?,Italy,-61kg,Continental Cup,?,0,?,,,Berlin Power,Anna Müller,?,Silver,Personal Best,CrossFit,Yes,Reebok
5356,David Müller,Female,40,BRA,-96kg,Panamerican Games,2023,,?,300.6,127.4,Team USA,Anna Müller,1,Gold,National Record,,N,Nike
ath_5356,,M,,USA,,,2020,,165.1,239.4,?,CN Barcelona,Pedro López,0,Silver,Personal Best,,?,Puma
5358,Maria Rossi,Male,24,Spain,-109kg,?,2025,0,,206.6,,Roma Lifting,Pedro López,0,Bronze,National Record,,N,unknown
,John Smith,?,?,usa,-67kg,,9999,52.3,,?,104.4,Madrid Strength,?,,,,CrossFit,Y,unknown
,Sofia López,M,,Germany,-55kg,National Open,2010,0,-1,300kg,72kg,London Barbell,Unknown,,,,?,unknown,Eleiko
ath_5360,John Smith,M,?,China,-73kg,Panamerican Games,2023,63.0,,300kg,,Tokyo Lift Club,Anna Müller,,,?,?,?,Adidas
5362,Miguel Santos,unknown,,spain,,,9999,0,94.6,?,,unknown,Unknown,1,,?,Powerlifting,unknown,Nike
ath_5362,Maria Rossi,Female,23,Spain,-61kg,Continental Cup,2020,0,100.2,131.1,60kg,Roma Lifting,Unknown,0,Silver,?,?,unknown,Eleiko
ath_5363,Maria Rossi,M,?,China,73KG,Junior Championship,2010,?,116.7,?,73kg,Team USA,Michael Johnson,17,,?,Functional,unknown,Reebok
ath_5364,Youssef Ahmed,?,?,Mexico,73KG,Junior Championship,2012,0,87.8,,115.2,Cairo Strong,Li Zhang,,Gold,World Record,Olympic,unknown,Under Armour
,James Lee,?,,spain,-61kg,European Cup,2015,174.9,,?,118.8,Tokyo Lift Club,,10,Silver,,?,Yes,Under Armour
ath_5366,Anna Kowalska,Male,,USA,-81kg,Tokyo 2021,2011,?,,300kg,?,London Barbell,,,Silver,National Record,Powerlifting,Yes,Eleiko
ath_5367,Hiro Tanaka,unknown,57,Brazil,-109kg,Junior Championship,,71.6,?,300kg,120.7,Tokyo Lift Club,Carlos Ruiz,4,Silver,,Powerlifting,unknown,
5369,Maria Rossi,unknown,?,USA,-73kg,World Championship,2020,?,106kg,?,88kg,Team USA,Carlos Ruiz,0,,,Powerlifting,unknown,Adidas
ath_5369,Hiro Tanaka,F,?,BRA,-81kg,Panamerican Games,2012,0,190kg,157.6,95kg,Berlin Power,Carlos Ruiz,?,Silver,,CrossFit,N,Puma
,David Müller,Male,34,BRA,+109kg,European Cup,2021,174.6,191.2,?,54kg,Roma Lifting,,?,,World Record,,Y,Adidas
,,?,42,Spain,+109kg,European Cup,9999,126kg,?,,89.0,Beijing Barbell,Anna Müller,?,Bronze,,CrossFit,N,Adidas
5373,Emma Brown,Female,,Spain,,?,9999,,-1,300kg,?,Roma Lifting,Unknown,,Bronze,?,Powerlifting,Yes,Adidas
,James Lee,F,,Japan,-61kg,Junior Championship,2014,,?,220.2,143.1,Berlin Power,?,0,,Personal Best,,unknown,Eleiko
ath_5374,James Lee,Male,50,Brazil,,Olympics 2020,2010,63.2,,,,unknown,Michael Johnson,0,Silver,National Record,CrossFit,N,Reebok
5376,Sofia López,Male,?,Germany,-81kg,National Open,2010,60.5,-1,300kg,126.5,Berlin Power,Michael Johnson,,Gold,,Powerlifting,N,Puma
ath_5376,Hiro Tanaka,unknown,?,Russia,73KG,Junior Championship,2025,65kg,?,300kg,,Madrid Strength,Li Zhang,0,Silver,,?,?,Eleiko
ath_5377,,F,,USA,+109kg,World Championship,2016,?,,300kg,98kg,Roma Lifting,Unknown,10,Silver,,?,Y,Adidas
5379,Youssef Ahmed,M,?,spain,,?,2018,77.2,-1,,122.1,Beijing Barbell,Pedro López,0,Silver,Personal Best,Powerlifting,Yes,Adidas
,Emma Brown,Male,,China,-81kg,Junior Championship,,0,188kg,299.6,?,Tokyo Lift Club,Li Zhang,13,?,?,Functional,unknown,
,Li Wei,F,?,Mexico,-73kg,Junior Championship,2015,76.9,121kg,?,,Team USA,Li Zhang,?,,National Record,Olympic,Yes,Puma
5382,Maria Rossi,F,?,usa,-109kg,Tokyo 2021,2014,172kg,142kg,323.1,?,Beijing Barbell,?,0,,,CrossFit,N,Puma
,Emma Brown,Male,,CHN,-109kg,Tokyo 2021,2012,59kg,?,300kg,134.2,Cairo Strong,Unknown,,,World Record,CrossFit,N,Under Armour
,Sofia López,?,19,Russia,73KG,,2016,101kg,?,302.7,,Cairo Strong,Anna Müller,0,,National Record,?,?,Rogue
ath_5384,Sofia López,F,?,usa,,?,2025,166.5,?,352.1,,Berlin Power,Anna Müller,8,,National Record,?,?,
5386,?,Female,66,USA,-109kg,Olympics 2020,2011,0,169.1,300kg,?,Madrid Strength,Li Zhang,,Gold,National Record,CrossFit,No,Puma
,Sarah Johnson,M,28,Egypt,,?,2025,?,92.8,,?,unknown,Li Zhang,,,World Record,?,N,Nike
5388,Laura Gómez,Female,24,Japan,-81kg,,2018,?,184.4,300kg,?,London Barbell,Pedro López,,,,,No,Puma
ath_5388,Youssef Ahmed,?,18,Unknown,73KG,Continental Cup,2012,,?,?,139.9,CN Barcelona,Michael Johnson,?,,Personal Best,CrossFit,Yes,Eleiko
5390,Laura Gómez,unknown,66,Russia,+109kg,,,115kg,206.3,,114.6,Team USA,Michael Johnson,?,Silver,,,Y,Under Armour
,Anna Kowalska,unknown,?,Spain,-81kg,Continental Cup,2022,54kg,-1,285.5,106kg,CN Barcelona,Michael Johnson,,?,World Record,Powerlifting,N,
ath_5391,Laura Gómez,M,,Egypt,-67kg,Tokyo 2021,2010,,162.9,300kg,74kg,Team USA,?,?,Gold,,Functional,Y,Eleiko
ath_5392,?,M,,RUS,-81kg,World Championship,2012,124.4,?,325.0,104.2,Tokyo Lift Club,Anna Müller,,,,Olympic,No,Eleiko
,Emma Brown,unknown,?,usa,-55kg,Continental Cup,2011,?,,,99.6,CN Barcelona,?,,?,,Olympic,?,Eleiko
ath_5394,Emma Brown,Female,22,usa,-61kg,,2014,0,117.5,?,,Roma Lifting,,?,?,Personal Best,,?,Reebok
ath_5395,Unknown,Male,?,Russia,-96kg,Tokyo 2021,2021,?,,,47.5,Berlin Power,Pedro López,?,Silver,World Record,Functional,unknown,unknown
5397,Li Wei,?,33,Germany,-81kg,Panamerican Games,2025,,157kg,,,Madrid Strength,Michael Johnson,,Bronze,,?,No,unknown
5398,Emma Brown,Female,65,Russia,,European Cup,,?,110.8,?,?,Tokyo Lift Club,?,0,Bronze,,Powerlifting,?,Puma
,Miguel Santos,unknown,?,Japan,-81kg,Tokyo 2021,2015,0,-1,300kg,105kg,Team USA,Michael Johnson,8,Gold,National Record,?,Yes,Eleiko
5400,Sarah Johnson,M,40,spain,-67kg,European Cup,2012,80kg,103kg,?,,Roma Lifting,Anna Müller,?,,,,Yes,Under Armour
ath_5400,David Müller,M,?,usa,-73kg,Tokyo 2021,2024,0,,300kg,?,Roma Lifting,Li Zhang,0,,,?,unknown,Puma
ath_5401,Youssef Ahmed,unknown,28,Japan,-73kg,,2023,,89.5,272.1,117kg,Berlin Power,Anna Müller,?,,World Record,Olympic,Yes,Rogue
,James Lee,unknown,30,Russia,-67kg,,9999,0,133kg,?,48.8,Beijing Barbell,?,,Gold,National Record,Powerlifting,N,Adidas
5404,James Lee,F,26,CHN,-67kg,Continental Cup,2014,,115kg,327.9,94kg,Team USA,?,?,,National Record,Powerlifting,unknown,
,Laura Gómez,?,39,spain,,National Open,2019,?,88kg,?,,unknown,Carlos Ruiz,0,,Personal Best,?,Yes,Puma
,Anna Kowalska,unknown,54,USA,+109kg,Tokyo 2021,2015,94kg,,,113kg,Cairo Strong,Unknown,,?,?,CrossFit,?,Adidas
,Maria Rossi,unknown,39,Russia,,Olympics 2020,2023,132.9,-1,300kg,46.5,Team USA,Li Zhang,18,Gold,Personal Best,,?,Puma
,John Smith,F,31,Germany,-73kg,Panamerican Games,2016,,,?,103.5,Team USA,Carlos Ruiz,,,,,Y,Eleiko
,?,Female,36,USA,73KG,,2022,172.3,108.9,?,?,Roma Lifting,Unknown,0,,National Record,?,?,Reebok
5410,John Smith,F,17,RUS,73KG,?,2020,121kg,?,,107kg,Team USA,Li Zhang,?,?,Personal Best,CrossFit,?,Nike
,Hiro Tanaka,M,16,Unknown,-55kg,World Championship,2013,?,,?,,unknown,Carlos Ruiz,,Bronze,Personal Best,Powerlifting,No,Rogue
ath_5411,Anna Kowalska,F,35,CHN,73KG,Panamerican Games,2010,114.6,,,92kg,Berlin Power,,12,,,CrossFit,No,Nike
5413,Youssef Ahmed,F,,usa,,Continental Cup,2021,175.4,-1,,77kg,Madrid Strength,Carlos Ruiz,5,Gold,National Record,,No,
5414,Sofia López,M,33,Russia,-96kg,Panamerican Games,2021,0,-1,300kg,115kg,Cairo Strong,?,0,Gold,?,,No,Rogue
,Miguel Santos,Female,?,Germany,-96kg,Continental Cup,2016,?,,?,53kg,Cairo Strong,Pedro López,13,,World Record,Olympic,Yes,Nike
