athlete_id,name,gender,age,country,category,competition,year,snatch_kg,clean_and_jerk_kg,total_kg,body_weight_kg,team,coach,event_rank,medal,record_status,lifting_style,injury_history,sponsor
,,f,34.0,usa,-61kg,panamerican games,2015.0,84.0,145.0,199.9,90.0,berlin power,michael johnson,0.0,,personal best,crossfit,,reebok
4673,sofia lópez,,34.0,mexico,-81kg,olympics 2020,2024.0,161.2,213.0,300.0,135.9,,michael johnson,20.0,bronze,,functional,yes,reebok
,elena petrova,male,46.0,germany,-67kg,,2016.0,107.9,145.0,300.0,135.8,beijing barbell,,,,,functional,,
ath_4674,sofia lópez,m,58.0,brazil,-67kg,panamerican games,2015.0,157.5,218.2,300.0,90.0,roma lifting,,,bronze,,,n,reebok
,li wei,f,16.0,bra,,,2018.0,84.0,216.0,300.0,90.0,team usa,michael johnson,,,,,y,puma
ath_4676,david müller,m,45.0,rus,-55kg,european cup,2015.0,84.0,145.0,236.2,98.0,tokyo lift club,,0.0,silver,,olympic,n,adidas
ath_4677,emma brown,,20.0,italy,-61kg,,2019.0,84.0,145.0,300.0,90.0,team usa,pedro lópez,,silver,personal best,,n,eleiko
,emma brown,f,41.0,brazil,-55kg,,2022.0,96.0,145.0,300.0,90.0,beijing barbell,,15.0,,,,,adidas
4680,,,34.0,japan,73kg,olympics 2020,2012.0,80.3,71.0,300.0,90.0,madrid strength,,,bronze,,powerlifting,n,puma
ath_4680,emma brown,,34.0,italy,-73kg,world championship,2018.0,168.0,191.0,300.0,45.2,madrid strength,li zhang,,silver,,crossfit,,
ath_4681,hiro tanaka,female,34.0,chn,73kg,olympics 2020,2010.0,70.0,145.0,300.0,90.0,madrid strength,,,,,functional,,adidas
ath_4682,youssef ahmed,male,34.0,spain,-109kg,continental cup,2024.0,84.0,141.0,300.0,76.0,beijing barbell,,,,world record,,n,
4684,laura gómez,male,14.0,spain,,european cup,2012.0,82.0,145.0,300.0,72.0,tokyo lift club,michael johnson,0.0,,,,y,under armour
,,male,34.0,rus,-96kg,world championship,2013.0,52.0,88.0,300.0,90.0,,michael johnson,0.0,bronze,personal best,,y,rogue
,,female,40.0,rus,-55kg,junior championship,2015.0,0.0,145.0,189.1,58.0,cairo strong,,0.0,silver,world record,crossfit,,rogue
,,f,53.0,spain,-109kg,european cup,2011.0,84.0,145.0,300.0,90.0,roma lifting,pedro lópez,19.0,,,powerlifting,,
ath_4687,hiro tanaka,,34.0,spain,-55kg,european cup,2018.0,65.8,145.0,300.0,46.7,,michael johnson,,bronze,national record,,,puma
,li wei,male,34.0,china,-109kg,,2015.0,95.1,145.0,300.0,90.0,cn barcelona,li zhang,6.0,silver,world record,olympic,no,reebok
4690,james lee,f,34.0,france,-73kg,olympics 2020,2024.0,169.0,145.0,122.5,71.7,london barbell,michael johnson,,,,olympic,,puma
ath_4690,david müller,f,29.0,china,+109kg,continental cup,2011.0,62.0,145.0,300.0,90.0,team usa,carlos ruiz,5.0,,,,y,nike
4692,david müller,male,34.0,chn,73kg,,2015.0,84.0,145.0,300.0,90.0,,,,silver,personal best,,,adidas
4693,li wei,m,34.0,usa,-67kg,panamerican games,2015.0,0.0,197.0,300.0,131.6,,carlos ruiz,,,,crossfit,n,rogue
4694,,,34.0,usa,-73kg,,2019.0,84.0,145.0,138.4,90.0,madrid strength,pedro lópez,0.0,,,crossfit,no,adidas
ath_4694,,,34.0,,-109kg,olympics 2020,2022.0,84.0,145.0,300.0,52.0,beijing barbell,,0.0,bronze,national record,functional,,puma
,anna kowalska,female,37.0,italy,+109kg,european cup,2013.0,84.0,145.0,300.0,90.0,london barbell,pedro lópez,6.0,gold,personal best,crossfit,,adidas
,laura gómez,female,34.0,rus,-81kg,world championship,2025.0,65.4,145.0,300.0,90.0,madrid strength,michael johnson,,,world record,,y,rogue
4698,emma brown,,34.0,,-67kg,,2014.0,150.6,145.0,300.0,90.0,cairo strong,li zhang,2.0,gold,world record,functional,,nike
4699,james lee,f,39.0,china,73kg,junior championship,2010.0,133.7,194.8,300.0,90.0,london barbell,michael johnson,15.0,,personal best,functional,no,puma
4700,david müller,male,34.0,,,junior championship,2015.0,84.0,145.0,300.0,90.0,tokyo lift club,li zhang,9.0,gold,,crossfit,,under armour
ath_4700,sofia lópez,m,34.0,brazil,-55kg,olympics 2020,2019.0,84.0,145.0,302.9,76.6,team usa,carlos ruiz,0.0,silver,,functional,yes,
,hiro tanaka,male,39.0,russia,-55kg,,2015.0,84.0,145.0,300.0,91.0,cairo strong,pedro lópez,,,,,no,eleiko
,maria rossi,,34.0,usa,,,2010.0,163.0,134.0,300.0,74.3,beijing barbell,,,,,,yes,puma
ath_4703,,,34.0,brazil,-96kg,,2010.0,168.0,145.0,300.0,90.0,beijing barbell,michael johnson,18.0,silver,world record,crossfit,n,nike
ath_4704,sarah johnson,,32.0,,-61kg,panamerican games,2016.0,113.0,145.0,300.0,90.0,roma lifting,,,,world record,,,under armour
4706,carlos ruiz,,34.0,chn,-81kg,european cup,2015.0,84.0,145.0,300.0,73.0,beijing barbell,michael johnson,0.0,,,,y,
4707,john smith,,19.0,,-81kg,,2022.0,84.0,145.0,300.0,120.0,madrid strength,carlos ruiz,0.0,,,crossfit,,eleiko
,carlos ruiz,,35.0,spain,-61kg,tokyo 2021,2013.0,154.0,145.0,300.0,50.0,tokyo lift club,,,bronze,,,no,
4709,,,59.0,germany,-109kg,national open,2019.0,173.0,145.0,300.0,127.9,berlin power,,8.0,silver,world record,functional,n,eleiko
ath_4709,miguel santos,,34.0,italy,-81kg,tokyo 2021,2021.0,84.0,158.6,300.0,79.0,roma lifting,li zhang,15.0,,,crossfit,,
4711,,f,34.0,mexico,-55kg,olympics 2020,2021.0,51.0,135.6,227.4,92.7,roma lifting,michael johnson,,,,olympic,,rogue
ath_4711,youssef ahmed,,34.0,egypt,-109kg,continental cup,2012.0,0.0,163.0,300.0,105.3,london barbell,carlos ruiz,2.0,,personal best,powerlifting,n,
4713,james lee,,67.0,usa,,junior championship,2013.0,84.0,145.0,300.0,93.9,tokyo lift club,,,silver,world record,olympic,y,eleiko
,carlos ruiz,m,25.0,japan,-73kg,world championship,2016.0,84.0,145.0,300.0,90.0,madrid strength,michael johnson,18.0,bronze,,olympic,,puma
4715,hiro tanaka,,34.0,spain,-96kg,world championship,2025.0,84.0,145.0,137.9,104.0,berlin power,,,silver,,olympic,,eleiko
ath_4715,john smith,m,34.0,chn,-67kg,european cup,2019.0,0.0,145.0,300.0,133.8,beijing barbell,li zhang,,silver,,,no,reebok
4717,sarah johnson,male,34.0,spain,-73kg,continental cup,2019.0,144.3,207.9,300.0,90.0,cn barcelona,,,,,olympic,y,adidas
4718,li wei,female,34.0,china,73kg,continental cup,2010.0,84.0,145.0,300.0,90.0,,carlos ruiz,,bronze,,,no,eleiko
,anna kowalska,,44.0,mexico,-73kg,olympics 2020,2012.0,84.0,145.0,300.0,90.0,cn barcelona,,0.0,gold,personal best,crossfit,,nike
,youssef ahmed,male,70.0,egypt,-67kg,olympics 2020,2014.0,111.4,201.0,158.5,107.0,cn barcelona,li zhang,,gold,,,y,under armour
,emma brown,m,34.0,russia,-109kg,national open,2015.0,92.9,145.0,300.0,90.0,cn barcelona,anna müller,9.0,,national record,,,adidas
,david müller,f,35.0,egypt,-81kg,,2021.0,113.4,145.0,300.0,140.4,cairo strong,,11.0,silver,national record,functional,n,adidas
ath_4722,,,21.0,france,-61kg,,2021.0,84.0,187.0,300.0,90.0,cairo strong,pedro lópez,13.0,,world record,crossfit,,adidas
4724,laura gómez,,34.0,spain,-67kg,world championship,2022.0,68.7,102.6,300.0,102.0,,pedro lópez,10.0,bronze,national record,crossfit,,adidas
ath_4724,miguel santos,,34.0,france,-61kg,national open,2018.0,167.0,145.0,300.0,90.0,,michael johnson,,,,crossfit,y,nike
ath_4725,li wei,m,54.0,usa,,tokyo 2021,2020.0,84.0,145.0,300.0,90.0,team usa,,,bronze,,,,
ath_4726,emma brown,f,31.0,bra,-109kg,continental cup,2015.0,0.0,145.0,300.0,90.0,cairo strong,,12.0,bronze,,crossfit,,adidas
,james lee,,17.0,spain,-96kg,world championship,2013.0,126.6,145.0,300.0,90.0,berlin power,,0.0,,,functional,,puma
4729,,f,30.0,usa,-96kg,world championship,2015.0,121.2,145.0,300.0,90.0,madrid strength,,0.0,,national record,functional,,puma
4730,james lee,m,66.0,france,+109kg,national open,2019.0,154.7,145.0,300.0,90.0,beijing barbell,carlos ruiz,,gold,personal best,crossfit,y,adidas
,anna kowalska,m,34.0,egypt,-67kg,olympics 2020,2025.0,120.0,145.0,300.0,109.0,berlin power,carlos ruiz,,,national record,,,
4732,laura gómez,m,40.0,spain,+109kg,national open,2015.0,84.0,181.5,300.0,97.5,london barbell,michael johnson,,,personal best,,,reebok
,carlos ruiz,,34.0,usa,,tokyo 2021,2015.0,97.0,175.2,300.0,77.0,beijing barbell,michael johnson,0.0,gold,personal best,,,reebok
ath_4733,,,37.0,chn,-96kg,tokyo 2021,2010.0,128.9,145.0,212.4,90.0,,li zhang,0.0,,,,,reebok
4735,hiro tanaka,f,44.0,egypt,-73kg,,2019.0,0.0,145.0,300.0,99.0,,pedro lópez,,gold,world record,,no,nike
4736,youssef ahmed,male,34.0,spain,,tokyo 2021,2023.0,84.0,159.6,300.0,91.2,team usa,,0.0,silver,national record,powerlifting,,nike
4737,miguel santos,male,34.0,china,-81kg,national open,2015.0,84.0,156.0,300.0,133.9,madrid strength,michael johnson,,,,powerlifting,y,
,sofia lópez,f,34.0,bra,-67kg,,2012.0,97.0,145.0,300.0,90.0,roma lifting,li zhang,0.0,,,,n,eleiko
ath_4738,,female,34.0,france,-73kg,junior championship,2018.0,0.0,133.1,300.0,56.0,beijing barbell,li zhang,,gold,,powerlifting,yes,eleiko
ath_4739,anna kowalska,m,34.0,bra,-81kg,national open,2022.0,0.0,151.7,300.0,90.0,cn barcelona,anna müller,16.0,,,functional,y,adidas
4741,li wei,,34.0,chn,-61kg,tokyo 2021,2011.0,84.0,145.0,300.0,90.0,team usa,li zhang,2.0,gold,personal best,crossfit,,adidas
4742,li wei,m,34.0,chn,-81kg,tokyo 2021,2017.0,91.0,187.0,300.0,90.0,london barbell,anna müller,,gold,national record,crossfit,,puma
4743,miguel santos,m,34.0,rus,-61kg,national open,2025.0,0.0,123.2,300.0,120.0,team usa,,,bronze,personal best,,n,eleiko
4744,james lee,female,34.0,france,,,2022.0,84.0,131.0,300.0,90.0,roma lifting,michael johnson,,silver,personal best,functional,yes,rogue
ath_4744,sofia lópez,,34.0,mexico,+109kg,european cup,2013.0,0.0,145.0,340.9,102.0,team usa,,0.0,bronze,,crossfit,yes,rogue
4746,,male,21.0,mexico,+109kg,panamerican games,2012.0,102.0,191.0,300.0,90.0,team usa,anna müller,,silver,,powerlifting,y,nike
4747,anna kowalska,,34.0,spain,-67kg,panamerican games,2013.0,84.0,145.0,243.2,115.0,cairo strong,michael johnson,,gold,personal best,powerlifting,n,
,,male,26.0,france,,olympics 2020,2021.0,84.0,145.0,329.1,90.0,,,,silver,,powerlifting,,eleiko
4749,sofia lópez,,11.0,spain,+109kg,panamerican games,2012.0,0.0,145.0,300.0,90.0,cn barcelona,carlos ruiz,0.0,,personal best,,,reebok
,laura gómez,,37.0,japan,-61kg,,2014.0,114.8,145.0,345.5,90.0,london barbell,carlos ruiz,7.0,,national record,powerlifting,,under armour
4751,sarah johnson,male,68.0,egypt,-96kg,junior championship,2015.0,84.0,145.0,300.0,90.0,roma lifting,anna müller,0.0,,personal best,functional,yes,
,hiro tanaka,,34.0,china,-61kg,tokyo 2021,2015.0,84.0,145.0,300.0,90.0,tokyo lift club,carlos ruiz,19.0,silver,,,no,puma
,laura gómez,f,34.0,japan,-109kg,national open,2015.0,84.0,138.4,300.0,72.0,roma lifting,,,silver,,crossfit,,nike
ath_4753,laura gómez,,34.0,japan,-55kg,olympics 2020,2015.0,0.0,145.0,300.0,58.4,,pedro lópez,,,,olympic,no,puma
ath_4754,,f,25.0,usa,-109kg,continental cup,2024.0,0.0,145.0,300.0,111.0,london barbell,carlos ruiz,9.0,gold,national record,crossfit,,eleiko
ath_4755,anna kowalska,,34.0,bra,+109kg,,2014.0,84.0,145.0,300.0,90.0,team usa,michael johnson,0.0,gold,,olympic,y,eleiko
,sarah johnson,m,34.0,mexico,,,2020.0,0.0,145.0,300.0,90.0,madrid strength,michael johnson,,bronze,world record,powerlifting,n,puma
ath_4757,john smith,,34.0,usa,,tokyo 2021,2018.0,84.0,145.0,300.0,73.0,beijing barbell,pedro lópez,,gold,,,no,eleiko
,,,25.0,usa,-96kg,european cup,2015.0,173.0,145.0,300.0,90.0,roma lifting,li zhang,0.0,bronze,personal best,olympic,,nike
4760,james lee,m,35.0,,-109kg,national open,2024.0,0.0,128.2,131.7,69.2,london barbell,,,gold,national record,crossfit,,under armour
ath_4760,,female,44.0,chn,-96kg,national open,2014.0,84.0,145.0,300.0,90.0,madrid strength,li zhang,0.0,,,crossfit,,nike
,james lee,,32.0,italy,73kg,junior championship,2020.0,139.0,145.0,300.0,90.0,roma lifting,anna müller,,,,olympic,n,under armour
4763,miguel santos,,23.0,spain,-55kg,european cup,2010.0,84.0,145.0,300.0,51.0,roma lifting,li zhang,,,personal best,powerlifting,y,eleiko
ath_4763,sarah johnson,,28.0,chn,+109kg,national open,2024.0,84.0,145.0,204.2,90.0,team usa,michael johnson,0.0,,personal best,crossfit,yes,under armour
,john smith,,40.0,russia,,world championship,2012.0,84.0,143.1,260.1,72.0,cairo strong,,,,personal best,crossfit,n,
,youssef ahmed,female,30.0,brazil,-81kg,olympics 2020,2012.0,84.0,145.0,300.0,149.2,,li zhang,20.0,gold,,crossfit,n,under armour
ath_4766,sofia lópez,,33.0,japan,-73kg,,2021.0,0.0,145.0,300.0,138.0,cn barcelona,anna müller,,,national record,crossfit,n,nike
ath_4767,carlos ruiz,m,29.0,usa,73kg,european cup,2015.0,0.0,145.0,300.0,83.0,tokyo lift club,li zhang,,gold,,,n,rogue
ath_4768,sofia lópez,f,34.0,france,-61kg,panamerican games,2023.0,56.0,145.0,300.0,90.0,,li zhang,0.0,gold,personal best,crossfit,,under armour
,,,34.0,russia,-55kg,continental cup,2015.0,84.0,145.0,267.7,72.0,team usa,,16.0,gold,,olympic,n,
ath_4770,miguel santos,,34.0,italy,,world championship,2018.0,84.0,145.0,180.7,85.5,london barbell,michael johnson,10.0,bronze,,,yes,adidas
ath_4771,maria rossi,,34.0,spain,,junior championship,2015.0,84.0,99.0,294.2,102.2,tokyo lift club,li zhang,0.0,,,,,reebok
ath_4772,li wei,female,46.0,spain,-67kg,world championship,2012.0,56.4,145.0,300.0,90.0,,anna müller,5.0,silver,,olympic,,adidas
4774,,male,34.0,egypt,-109kg,olympics 2020,2018.0,84.0,145.0,300.0,50.0,team usa,li zhang,,silver,personal best,crossfit,y,under armour
4775,john smith,,25.0,spain,+109kg,national open,2016.0,84.0,145.0,120.4,90.0,berlin power,,0.0,gold,,,,
ath_4775,sofia lópez,f,34.0,france,-67kg,,2015.0,84.0,145.0,300.0,75.0,,li zhang,2.0,,national record,crossfit,y,adidas
ath_4776,li wei,female,34.0,bra,-96kg,tokyo 2021,2021.0,84.0,145.0,328.6,90.0,team usa,,,silver,personal best,powerlifting,y,nike
ath_4777,youssef ahmed,female,33.0,brazil,-81kg,european cup,2012.0,0.0,145.0,210.9,109.4,berlin power,,18.0,bronze,personal best,,,adidas
4779,james lee,f,29.0,spain,-109kg,junior championship,2025.0,90.3,145.0,373.9,90.0,cairo strong,,,,,powerlifting,n,eleiko
ath_4779,carlos ruiz,female,34.0,egypt,73kg,european cup,2017.0,147.0,145.0,289.6,90.0,cairo strong,pedro lópez,,,national record,functional,no,adidas
4781,,female,34.0,chn,-109kg,panamerican games,2018.0,84.0,145.0,300.0,83.0,cairo strong,anna müller,,bronze,world record,,,reebok
,li wei,male,34.0,spain,-81kg,,2015.0,84.0,145.0,300.0,61.0,berlin power,michael johnson,0.0,silver,world record,olympic,,
ath_4782,emma brown,f,25.0,,-67kg,junior championship,2015.0,84.0,206.8,300.0,90.0,beijing barbell,michael johnson,0.0,bronze,personal best,crossfit,yes,under armour
4784,carlos ruiz,m,53.0,egypt,-73kg,tokyo 2021,2020.0,104.0,145.0,300.0,95.3,tokyo lift club,,,,,functional,,puma
ath_4784,sarah johnson,m,34.0,japan,-96kg,,2016.0,157.6,145.0,300.0,61.0,berlin power,anna müller,15.0,,national record,crossfit,,eleiko
4786,,m,18.0,spain,-109kg,national open,2025.0,0.0,145.0,300.0,52.0,,,0.0,bronze,,,,
,carlos ruiz,,27.0,china,73kg,tokyo 2021,2023.0,84.0,145.0,300.0,101.0,berlin power,,,silver,,olympic,n,puma
,youssef ahmed,male,36.0,usa,-73kg,world championship,2013.0,84.0,145.0,184.2,120.2,cn barcelona,anna müller,,gold,,,y,nike
,james lee,f,39.0,egypt,-55kg,world championship,2020.0,84.0,145.0,300.0,113.8,madrid strength,carlos ruiz,,gold,,olympic,,nike
ath_4789,maria rossi,,31.0,italy,-61kg,,2015.0,84.0,89.0,300.0,81.0,london barbell,michael johnson,11.0,,world record,functional,,reebok
,sofia lópez,,30.0,egypt,-55kg,panamerican games,2020.0,84.0,145.0,300.0,114.9,beijing barbell,anna müller,0.0,silver,,olympic,,adidas
ath_4791,john smith,female,20.0,spain,,continental cup,2020.0,139.0,146.3,323.0,90.0,madrid strength,carlos ruiz,,,,functional,,
ath_4792,maria rossi,female,65.0,usa,+109kg,olympics 2020,2013.0,84.0,145.0,300.0,126.0,madrid strength,michael johnson,,,,,yes,puma
,li wei,,63.0,bra,-96kg,tokyo 2021,2010.0,91.8,145.0,300.0,90.0,,pedro lópez,,bronze,,functional,,reebok
4795,john smith,m,18.0,rus,-55kg,continental cup,2012.0,84.0,145.0,300.0,52.0,,anna müller,,gold,,crossfit,no,rogue
,miguel santos,m,41.0,brazil,-67kg,junior championship,2018.0,84.0,110.4,300.0,67.0,roma lifting,pedro lópez,,bronze,national record,,,nike
4797,li wei,,34.0,usa,-109kg,junior championship,2011.0,0.0,142.0,300.0,90.0,cairo strong,pedro lópez,18.0,gold,,functional,,
ath_4797,elena petrova,m,20.0,egypt,+109kg,,2015.0,84.0,145.0,300.0,90.0,tokyo lift club,carlos ruiz,0.0,bronze,,,,nike
4799,,,44.0,,-67kg,national open,2012.0,101.9,145.0,300.0,90.0,beijing barbell,michael johnson,0.0,,national record,,,adidas
ath_4799,li wei,,34.0,rus,-55kg,world championship,2016.0,147.3,74.1,384.0,90.0,berlin power,,,,,functional,y,
,james lee,m,34.0,italy,-67kg,tokyo 2021,2024.0,0.0,145.0,300.0,90.0,madrid strength,carlos ruiz,0.0,silver,national record,crossfit,n,reebok
,elena petrova,female,45.0,rus,-96kg,tokyo 2021,2019.0,84.0,213.7,379.5,103.0,roma lifting,li zhang,11.0,,personal best,crossfit,n,reebok
,james lee,f,34.0,usa,,european cup,2015.0,0.0,145.0,300.0,58.7,beijing barbell,li zhang,,bronze,,powerlifting,y,under armour
4804,sofia lópez,,39.0,japan,-73kg,,2012.0,84.0,189.0,300.0,90.0,beijing barbell,li zhang,,,national record,crossfit,,nike
ath_4804,maria rossi,female,67.0,france,-67kg,panamerican games,2015.0,0.0,137.0,300.0,90.0,madrid strength,pedro lópez,13.0,,world record,,no,puma
ath_4805,carlos ruiz,female,34.0,china,,continental cup,2012.0,156.0,145.0,145.5,66.5,,,13.0,bronze,,powerlifting,n,eleiko
ath_4806,elena petrova,female,34.0,china,-81kg,continental cup,2015.0,0.0,145.0,300.0,81.9,london barbell,anna müller,18.0,silver,world record,crossfit,no,under armour
ath_4807,,,34.0,usa,-73kg,world championship,2024.0,84.0,145.0,300.0,90.0,,,,,,functional,,
4809,,female,34.0,spain,-73kg,olympics 2020,2021.0,0.0,174.0,300.0,87.0,roma lifting,,0.0,bronze,,,,puma
4810,emma brown,male,18.0,usa,73kg,junior championship,2015.0,84.0,145.0,300.0,90.0,,li zhang,,,,olympic,,under armour
ath_4810,david müller,,34.0,spain,-73kg,,2022.0,61.8,145.0,300.0,90.0,tokyo lift club,,8.0,silver,personal best,functional,y,
ath_4811,laura gómez,female,61.0,japan,-109kg,,2015.0,84.0,145.0,300.0,58.0,team usa,,0.0,,world record,functional,yes,reebok
4813,sofia lópez,,34.0,japan,-67kg,world championship,2014.0,84.0,145.0,300.0,67.6,cairo strong,carlos ruiz,,bronze,world record,,n,under armour
4814,hiro tanaka,f,34.0,mexico,-96kg,european cup,2018.0,129.6,145.0,300.0,90.0,,anna müller,0.0,,,powerlifting,,rogue
ath_4814,sofia lópez,male,62.0,egypt,-67kg,continental cup,2020.0,84.0,145.0,300.0,90.0,beijing barbell,,3.0,bronze,,,yes,
,laura gómez,male,29.0,russia,-73kg,european cup,2010.0,84.0,167.1,325.6,90.0,berlin power,,,gold,,functional,no,puma
,hiro tanaka,m,34.0,brazil,-81kg,junior championship,2022.0,84.0,145.0,300.0,90.0,team usa,,,silver,world record,,,
4818,emma brown,,34.0,usa,-67kg,tokyo 2021,2022.0,84.0,94.7,312.8,90.0,roma lifting,,0.0,,,,no,puma
4819,john smith,,34.0,bra,-81kg,national open,2018.0,84.0,81.8,300.0,90.0,,michael johnson,,gold,,functional,,under armour
ath_4819,,,34.0,usa,-67kg,national open,2015.0,84.0,145.0,300.0,94.0,,,0.0,silver,world record,,n,rogue
ath_4820,john smith,m,34.0,japan,-96kg,national open,2015.0,71.0,145.0,300.0,99.0,london barbell,,,silver,world record,,,reebok
ath_4821,james lee,m,13.0,china,-67kg,,2019.0,84.0,145.0,300.0,113.0,berlin power,anna müller,0.0,,national record,,,nike
4823,,,19.0,egypt,-109kg,junior championship,2015.0,84.0,145.0,300.0,90.0,cairo strong,anna müller,,,,,yes,under armour
ath_4823,sofia lópez,m,34.0,russia,+109kg,,2015.0,137.0,219.8,157.1,117.0,berlin power,,,,,functional,yes,rogue
,carlos ruiz,f,34.0,russia,-61kg,,2012.0,84.0,145.0,339.3,68.0,cn barcelona,michael johnson,14.0,,,,,
,maria rossi,female,36.0,japan,-61kg,national open,2021.0,84.0,145.0,376.9,90.0,,,,,,powerlifting,n,eleiko
,sofia lópez,female,46.0,spain,-109kg,world championship,2010.0,84.0,145.0,300.0,90.0,cairo strong,anna müller,0.0,silver,personal best,powerlifting,yes,adidas
ath_4827,elena petrova,f,46.0,germany,,european cup,2023.0,94.0,145.0,300.0,71.7,team usa,li zhang,,,world record,crossfit,,
4829,anna kowalska,,34.0,usa,73kg,continental cup,2015.0,84.0,141.0,300.0,63.6,berlin power,,0.0,,,powerlifting,no,under armour
4830,maria rossi,male,34.0,brazil,73kg,olympics 2020,2013.0,167.0,145.0,300.0,103.0,cn barcelona,anna müller,,,personal best,crossfit,no,
ath_4830,,male,33.0,mexico,,,2018.0,84.0,145.0,300.0,71.0,tokyo lift club,michael johnson,,gold,world record,crossfit,y,under armour
ath_4831,james lee,m,56.0,japan,-109kg,european cup,2021.0,84.0,145.0,300.0,67.0,tokyo lift club,anna müller,4.0,gold,,functional,y,puma
,emma brown,,34.0,usa,-81kg,national open,2020.0,84.0,191.0,300.0,90.0,cn barcelona,michael johnson,,silver,,olympic,no,rogue
ath_4833,john smith,male,17.0,egypt,-55kg,,2011.0,0.0,159.8,199.1,128.0,cairo strong,,,bronze,,,yes,puma
ath_4834,,f,54.0,china,-96kg,tokyo 2021,2011.0,174.8,145.0,300.0,88.0,madrid strength,,,gold,world record,powerlifting,n,rogue
